age,employment-type,education-num,occupation,race,sex,weekly-hours,compensation
46,0,7,6,4,1,40,0
29,1,13,8,3,0,50,0
44,1,14,2,4,1,45,1
60,2,15,10,4,1,45,1
30,0,11,9,0,0,40,0
24,1,10,10,4,0,17,0
17,1,6,6,4,0,10,0
31,1,12,11,4,0,40,0
52,1,10,1,4,1,40,1
39,1,13,2,1,0,35,0
73,2,13,10,4,1,50,1
38,1,9,6,2,0,24,0
48,1,9,6,2,0,20,0
60,1,6,10,4,0,40,0
26,1,9,12,4,1,40,0
20,1,9,6,4,1,40,0
54,0,16,2,4,0,40,1
50,0,9,6,2,1,40,0
20,1,10,0,4,0,40,0
23,1,10,0,2,1,22,0
35,1,11,1,4,1,40,1
43,1,6,5,2,1,40,0
50,1,9,0,4,1,32,0
58,1,2,3,2,1,50,0
55,0,12,0,1,1,40,0
29,1,13,2,4,1,45,1
47,1,10,5,4,0,40,0
39,1,9,8,2,0,40,0
63,0,9,0,4,0,35,1
27,1,9,12,4,1,60,0
38,1,10,2,4,0,40,0
25,1,9,4,4,1,65,0
31,1,9,6,4,1,52,0
40,0,10,0,4,0,40,0
42,1,16,8,4,1,50,0
52,1,9,10,4,1,40,1
46,1,13,0,4,1,40,1
31,1,10,6,4,0,50,0
33,1,9,6,4,0,40,0
58,1,9,0,4,0,40,0
52,0,9,11,4,1,36,1
25,2,13,2,4,1,35,1
54,1,13,10,4,1,40,1
46,1,14,0,4,1,60,0
28,1,9,1,4,1,40,0
24,2,4,1,4,1,40,0
39,1,13,2,4,0,40,0
60,0,10,11,4,1,40,0
22,1,9,6,4,0,40,0
27,1,13,2,4,0,40,0
35,1,13,10,4,1,45,1
47,1,13,8,4,1,50,0
33,2,13,8,4,0,50,1
40,2,13,2,4,1,45,1
38,1,13,2,4,1,40,1
26,1,12,1,3,0,40,0
54,2,13,10,4,1,50,1
39,1,13,5,4,1,40,0
60,1,4,5,4,1,40,0
32,1,14,2,4,0,40,0
19,0,10,0,4,0,15,0
31,1,7,0,4,0,48,0
29,1,9,10,4,0,25,0
39,1,9,10,2,0,40,0
42,1,14,10,4,1,50,1
26,1,9,6,4,0,35,0
27,1,11,2,4,1,40,0
52,1,5,0,4,0,40,0
50,0,10,6,2,0,40,0
51,1,9,5,4,1,45,1
51,0,9,0,4,1,40,1
40,1,9,10,4,1,40,1
61,1,4,3,2,1,40,0
35,1,9,1,4,1,40,0
31,1,14,2,4,1,40,1
43,1,9,1,4,1,40,1
20,1,9,4,4,1,40,0
35,1,10,1,4,1,40,0
30,1,10,10,4,1,45,0
42,2,15,8,4,1,40,1
51,1,9,4,4,1,40,1
39,2,14,2,1,1,99,1
69,2,5,3,4,1,25,0
29,0,10,0,2,0,40,0
21,1,10,10,4,1,20,0
24,1,13,11,4,1,55,0
55,1,9,6,2,1,40,0
42,2,9,1,4,1,45,0
48,1,7,6,4,0,40,0
31,1,13,11,4,0,42,0
52,1,11,2,4,1,40,1
30,1,10,6,4,0,40,0
29,1,9,1,4,1,40,0
32,1,10,4,4,1,40,0
47,1,10,8,4,1,40,1
56,1,5,1,4,1,40,0
40,1,10,12,4,1,40,0
20,1,10,8,4,0,10,0
36,1,10,1,4,1,40,0
45,1,13,8,4,1,40,0
38,1,5,0,4,1,40,0
60,0,15,8,4,1,40,1
70,2,14,2,2,1,40,0
21,1,10,6,4,0,30,0
57,1,9,0,4,0,40,0
33,1,9,5,4,1,48,0
37,1,9,1,4,1,50,0
50,2,15,2,4,1,50,1
68,1,10,10,4,1,55,1
28,1,7,0,4,0,40,0
32,1,10,1,4,1,40,0
30,1,15,8,4,1,50,1
18,1,7,4,4,1,30,0
45,1,10,8,4,0,20,0
22,1,9,0,4,0,40,0
38,1,13,5,4,0,8,0
37,1,11,8,4,0,40,0
23,1,13,3,4,1,40,0
59,1,4,1,4,1,40,0
48,2,15,8,4,1,40,1
53,2,10,2,4,1,50,1
18,1,9,0,4,1,25,0
30,1,13,10,4,0,40,0
50,1,10,10,4,1,45,1
38,2,9,1,4,1,40,0
48,1,5,10,4,0,40,0
60,1,9,1,4,1,40,0
46,1,9,4,4,0,50,0
39,1,13,10,4,1,60,1
55,0,10,8,4,1,40,1
17,1,7,10,4,1,15,0
46,1,13,10,4,1,55,1
50,1,9,10,4,0,65,0
32,1,13,9,2,1,30,0
18,1,9,6,4,0,40,0
34,1,9,6,2,1,40,0
50,1,13,8,4,1,45,1
32,1,7,2,4,1,55,0
23,0,13,8,2,0,40,0
26,1,13,8,4,1,50,0
46,1,12,8,4,0,50,0
43,2,10,10,4,1,55,0
32,1,9,12,4,1,60,1
37,0,12,8,4,0,38,0
48,1,10,12,4,1,45,1
28,1,13,0,4,1,40,0
43,1,9,5,4,1,40,0
51,0,6,6,4,0,24,0
30,1,9,5,4,1,50,0
34,0,14,8,4,1,50,1
34,1,9,1,0,1,40,0
41,1,13,2,4,1,60,1
53,1,6,0,4,0,48,0
42,1,1,1,4,1,40,0
18,1,9,6,4,0,30,0
81,1,13,10,4,1,50,1
40,1,11,8,4,1,40,0
26,1,13,11,4,0,35,0
20,1,10,11,4,0,15,0
41,1,9,10,4,0,50,0
49,0,14,8,4,1,45,1
22,1,10,6,4,0,20,0
46,1,13,8,4,1,45,1
56,1,10,2,4,0,40,0
35,1,9,2,4,0,40,1
34,1,13,2,4,0,35,0
29,0,14,8,4,0,40,1
28,1,8,8,4,1,45,0
35,1,13,6,4,1,37,0
29,1,10,2,4,1,40,0
21,1,10,0,4,0,30,0
52,2,10,2,4,1,95,1
45,1,9,1,4,1,40,0
43,1,9,1,2,1,40,0
35,1,6,6,4,1,40,0
30,1,9,0,4,1,40,0
45,1,9,5,4,0,40,0
29,1,10,6,4,0,20,0
29,0,6,6,2,0,40,0
33,1,13,2,4,0,40,0
17,1,6,6,2,1,15,0
52,1,9,10,4,0,25,0
24,1,10,0,4,0,35,0
32,0,9,12,4,1,40,1
40,1,13,2,4,0,48,0
32,1,9,2,4,1,40,0
33,1,13,10,4,0,40,0
30,1,4,1,4,1,38,0
28,1,9,0,4,1,40,0
46,0,13,9,4,1,40,1
32,1,11,11,4,0,64,0
26,1,9,1,4,1,40,1
41,2,13,8,4,1,40,1
57,0,10,0,4,1,40,1
52,1,10,10,4,1,45,1
35,2,13,2,4,1,50,1
19,1,9,4,4,1,16,0
49,1,13,2,4,1,45,1
47,1,11,1,4,1,60,1
38,1,7,0,4,0,32,0
30,1,9,5,4,1,40,0
32,1,7,4,4,1,40,0
32,1,9,2,4,0,50,1
46,1,11,2,4,0,40,0
22,1,9,3,4,1,50,0
47,0,10,9,4,1,50,0
57,2,10,10,4,0,25,1
47,1,10,0,2,0,40,0
41,1,13,8,4,1,56,1
36,0,9,12,4,1,40,0
32,1,13,3,4,1,60,0
37,1,7,6,4,1,40,0
36,2,9,3,4,1,45,0
64,1,9,1,4,1,40,0
17,1,6,6,4,1,15,0
23,1,10,0,4,0,15,0
40,1,10,0,4,0,40,0
42,0,13,2,4,1,50,1
37,2,9,6,4,1,42,0
35,0,10,4,4,0,40,0
56,2,9,6,4,1,50,0
52,1,13,1,1,1,40,0
37,0,13,11,4,1,45,1
48,0,16,8,4,1,65,1
24,1,9,6,4,0,40,0
33,1,11,1,4,1,40,0
39,1,11,11,1,1,40,0
34,1,9,0,2,1,42,0
23,1,10,2,3,1,24,0
49,1,9,10,4,1,65,1
18,1,9,6,4,1,25,0
20,1,8,5,4,1,40,0
54,1,14,10,4,1,55,1
19,1,10,0,4,1,40,0
53,1,9,1,4,1,46,1
28,1,9,1,4,1,40,0
35,1,9,5,4,1,40,0
20,1,10,10,4,0,20,0
31,1,10,0,4,0,50,0
37,1,16,8,4,0,40,0
64,1,8,1,4,1,40,0
42,1,10,11,4,1,40,1
27,1,10,10,4,1,50,0
36,2,10,6,4,0,50,0
36,1,10,1,4,1,40,1
23,1,9,4,2,1,40,0
46,1,9,1,4,1,40,0
24,1,7,1,2,1,35,0
22,1,9,0,4,0,40,0
62,1,13,2,4,1,40,1
19,1,9,6,4,1,40,0
20,1,9,6,4,1,30,0
47,1,14,2,1,1,40,1
57,1,9,0,4,0,40,0
19,1,9,5,4,1,35,0
37,0,14,8,4,0,45,1
35,2,9,10,4,1,65,1
17,1,8,10,4,0,20,0
36,0,10,0,4,0,35,0
50,1,10,12,4,1,40,1
35,1,9,8,4,0,35,0
27,0,16,8,4,1,77,0
28,1,9,1,4,1,30,0
29,2,15,8,4,1,60,1
25,1,9,1,2,1,40,0
47,2,12,2,4,0,67,0
29,0,14,8,4,0,45,1
19,1,9,0,4,0,40,0
49,1,10,12,4,1,40,0
31,1,15,8,4,1,25,1
43,0,12,8,2,0,40,0
56,2,7,1,4,1,40,0
42,1,9,1,4,0,40,0
45,0,10,8,4,1,56,1
40,1,13,2,4,0,40,0
44,1,10,0,4,0,38,0
36,1,9,0,4,0,40,0
19,1,10,10,4,0,20,0
53,0,9,0,4,0,40,1
72,2,10,1,4,1,35,0
46,1,11,12,0,1,60,0
33,1,10,8,4,0,37,0
22,1,5,4,1,1,40,0
41,1,9,11,4,1,45,1
46,1,5,5,4,1,43,0
33,1,9,10,4,0,20,0
32,1,1,5,4,1,40,0
52,2,9,1,4,1,40,0
27,1,9,0,4,0,40,0
48,0,9,9,4,1,72,1
22,1,10,0,4,0,35,0
25,1,9,6,4,1,50,0
38,1,11,10,4,1,40,0
37,1,9,12,4,1,50,0
49,1,10,0,4,0,40,0
40,2,13,1,4,1,30,0
48,1,9,5,4,1,46,1
31,1,10,0,2,0,40,0
40,2,9,6,4,1,45,0
25,1,9,10,4,0,37,0
68,1,13,2,4,1,45,1
19,1,8,3,4,0,30,0
35,2,9,12,4,1,60,0
28,1,9,0,4,0,50,0
53,1,9,10,4,0,40,0
33,1,10,12,4,1,41,0
20,1,9,4,4,1,40,0
45,2,13,10,4,0,35,0
36,1,13,2,4,1,50,1
34,1,10,2,4,1,45,0
32,1,10,0,4,0,40,0
19,1,10,12,4,1,25,0
24,1,9,0,4,0,40,0
34,1,10,5,4,1,40,1
32,1,9,0,4,0,35,0
37,1,9,1,4,1,45,1
31,1,10,10,4,0,40,0
21,1,10,6,4,0,35,0
47,1,9,12,4,1,85,1
23,1,10,1,4,1,40,0
33,1,14,2,4,1,40,1
17,1,9,0,4,1,20,0
67,1,9,4,4,1,24,0
57,1,14,8,4,1,55,1
17,1,7,4,4,1,20,0
53,1,9,1,4,1,40,0
25,2,10,1,4,1,50,1
24,0,9,12,4,1,49,1
48,2,10,12,4,1,40,0
51,1,14,2,4,1,47,1
38,1,9,9,2,1,40,0
51,1,9,8,4,1,46,1
18,1,9,11,4,0,10,0
23,1,10,10,4,0,40,0
42,1,10,1,4,1,60,1
34,1,9,6,4,0,35,0
39,1,9,5,4,1,40,0
39,1,10,6,2,0,40,0
21,2,10,3,4,1,40,0
26,1,4,1,4,1,40,0
54,0,10,1,4,1,40,0
34,1,10,10,4,0,40,0
32,0,9,12,4,1,40,0
59,2,4,12,4,1,40,0
54,1,13,10,4,0,40,0
54,1,13,2,4,1,40,0
67,1,9,10,4,0,18,0
33,1,9,8,4,1,60,0
37,1,9,0,4,0,40,0
47,1,13,6,4,0,25,0
51,1,9,6,4,0,40,0
45,1,9,12,4,1,40,0
19,1,9,6,4,0,30,0
58,2,16,8,4,1,24,1
27,1,9,1,2,1,40,0
36,1,10,6,4,0,40,0
51,1,9,0,4,0,40,0
45,2,14,8,4,0,60,0
32,1,9,0,4,1,40,0
59,1,9,6,2,0,40,0
45,2,13,8,4,1,40,1
54,1,6,8,4,1,68,1
29,0,13,8,2,0,42,0
28,1,7,6,2,0,40,0
18,2,7,10,4,0,40,0
49,1,13,8,4,0,50,0
46,1,9,1,4,1,30,0
56,1,13,8,4,0,45,0
41,1,12,2,2,0,50,0
50,2,15,8,4,1,60,1
74,2,10,8,4,1,35,0
30,1,9,2,4,1,40,0
62,1,9,1,2,0,40,0
19,1,9,5,4,0,40,0
29,1,9,0,2,0,40,0
36,1,4,3,4,1,35,0
36,1,9,6,4,1,40,0
51,0,12,0,4,0,30,0
37,2,10,2,4,1,50,1
29,2,9,1,4,1,40,0
17,1,6,4,4,1,20,0
18,1,9,0,4,0,20,0
40,2,13,8,4,1,40,0
26,2,13,0,4,0,40,0
42,2,10,1,4,1,45,0
32,1,9,1,4,1,40,0
33,1,5,12,4,1,40,0
43,1,13,5,4,1,40,1
47,1,9,1,4,1,40,0
37,1,10,11,2,0,40,0
37,1,9,6,4,1,30,0
50,1,10,0,4,0,35,1
19,1,9,10,4,1,50,0
32,0,10,6,4,1,40,0
44,0,11,11,1,1,40,0
20,1,10,6,4,0,16,0
29,1,10,11,4,0,40,0
34,1,11,8,4,0,40,0
44,0,13,2,4,1,52,0
18,1,7,6,4,0,20,0
22,1,10,11,4,0,40,0
39,0,16,8,4,0,40,1
26,0,10,9,4,1,40,0
21,1,10,6,4,1,40,0
49,0,13,8,4,1,50,0
24,1,12,5,4,1,20,0
26,1,13,2,4,1,60,0
25,1,10,9,4,1,60,0
30,1,12,8,4,1,40,0
52,1,13,8,4,1,38,1
30,1,9,1,4,1,40,0
20,1,9,0,4,1,40,0
31,1,9,4,4,1,40,0
44,1,13,2,4,1,40,1
46,2,10,10,4,1,60,1
31,1,9,3,4,0,40,0
57,1,4,6,4,0,10,0
58,1,9,1,4,1,40,0
41,1,9,1,4,1,40,0
23,1,9,0,4,0,40,0
47,1,9,6,4,0,40,0
72,2,15,8,4,1,28,1
26,2,13,2,4,1,38,0
45,0,10,0,4,1,40,0
48,1,15,2,4,1,50,1
23,1,10,4,4,1,40,0
20,0,9,6,2,0,40,0
18,1,7,6,4,1,15,0
27,1,13,2,4,0,40,0
25,1,9,4,4,1,35,0
45,1,9,7,2,0,30,0
53,1,10,2,2,0,40,0
54,1,10,1,4,1,45,1
41,1,9,10,4,1,40,1
23,1,5,5,4,1,35,0
17,1,6,6,4,1,18,0
42,1,9,1,4,1,40,0
61,1,8,8,4,1,40,0
57,1,10,0,4,0,38,1
21,0,10,1,4,1,35,0
44,1,10,10,4,1,40,1
48,1,12,6,4,1,44,0
46,1,15,3,4,1,48,0
37,2,9,3,4,1,86,0
35,1,9,2,4,0,54,0
27,0,13,12,4,0,40,0
28,1,10,10,3,1,40,0
19,1,9,4,4,1,10,0
63,2,13,10,4,1,50,1
36,0,11,9,4,0,40,0
20,1,8,6,4,1,35,0
28,0,13,9,4,1,50,0
58,1,9,10,4,0,38,0
48,1,9,10,4,1,40,0
39,1,10,2,4,0,56,0
38,1,9,1,4,1,44,0
50,0,12,8,4,0,40,0
35,1,13,8,4,0,40,0
45,2,13,2,4,1,50,0
38,2,10,1,4,1,38,0
54,1,12,2,4,0,55,1
42,1,13,8,4,0,12,0
32,1,6,1,2,0,40,0
55,0,16,8,1,1,70,1
63,1,10,10,4,1,30,0
21,1,5,5,4,1,48,0
46,0,13,9,4,1,40,1
43,1,10,0,2,0,40,0
35,2,9,2,4,1,60,0
37,1,5,12,4,1,40,0
51,1,9,1,4,0,45,0
45,1,13,2,4,1,72,1
19,1,8,6,4,1,20,0
61,1,5,2,2,1,65,0
21,1,9,10,4,0,40,0
45,1,9,12,4,1,40,0
38,1,13,2,4,1,50,1
28,1,13,8,4,0,40,1
40,0,13,8,4,1,35,0
32,1,9,5,2,0,40,0
55,0,10,0,2,0,35,0
64,1,9,8,4,0,23,0
34,1,9,0,4,1,40,0
58,1,10,6,2,0,40,0
46,1,12,1,4,1,55,0
44,1,11,2,4,1,40,0
31,1,10,6,2,0,40,0
31,0,9,5,4,0,40,0
39,1,10,10,4,0,45,1
19,1,8,10,4,0,18,0
56,1,9,6,4,0,40,0
53,0,5,2,4,1,40,0
68,1,14,8,4,1,18,0
69,1,9,6,4,0,18,0
62,1,10,10,4,1,40,1
62,0,9,6,4,1,40,0
39,1,9,6,4,0,40,0
45,0,12,2,4,1,40,0
29,1,10,0,2,1,50,0
33,1,10,6,4,1,40,0
34,1,10,5,2,1,40,1
29,1,9,5,4,0,40,0
65,2,7,2,4,1,35,1
18,1,10,10,4,0,35,0
22,1,9,3,4,1,40,0
30,1,13,0,4,1,40,1
44,1,13,5,4,1,40,1
48,1,10,8,4,0,20,0
52,0,9,0,4,1,45,0
53,2,13,2,1,1,20,1
48,0,9,0,4,0,40,0
25,1,13,0,4,0,40,0
41,1,13,10,4,1,50,1
37,1,9,1,4,1,40,0
55,1,6,12,2,1,45,0
67,1,9,0,4,0,38,0
36,1,10,0,4,1,45,0
47,1,9,10,4,0,52,0
25,1,13,10,4,0,16,0
19,1,5,3,4,1,16,0
24,1,4,5,4,1,40,0
30,2,10,10,4,1,25,0
17,1,7,0,4,1,16,0
28,1,13,0,4,1,40,0
34,1,11,0,4,1,45,0
35,1,10,10,4,1,46,0
24,0,10,9,2,1,40,0
43,1,9,0,4,0,35,1
20,1,9,5,2,1,40,0
55,1,14,2,4,1,40,1
22,1,10,0,2,0,35,0
20,1,10,6,4,1,50,0
44,1,9,6,4,0,40,0
38,1,12,1,4,1,40,0
53,1,5,10,2,0,25,0
26,1,10,10,0,1,48,0
58,1,10,9,4,1,40,1
23,1,9,2,4,1,40,0
53,1,2,12,4,1,50,0
35,1,9,1,4,1,40,0
41,2,9,10,4,1,62,0
31,1,9,5,4,1,40,0
50,1,9,8,2,0,40,0
57,1,5,10,2,1,55,1
25,1,7,11,4,1,40,0
23,1,9,5,4,1,40,0
48,1,13,2,4,1,50,0
34,1,10,10,4,0,60,0
37,1,10,1,1,1,40,0
43,2,13,10,1,1,45,0
20,1,10,10,4,1,20,0
40,0,13,8,4,1,75,1
27,1,10,0,4,0,40,0
35,1,6,1,4,1,40,0
33,1,13,10,4,0,40,0
57,0,10,1,4,0,40,0
43,1,12,11,1,1,40,0
40,1,12,2,4,1,55,1
54,1,10,12,4,1,55,0
28,1,10,0,4,0,40,0
32,1,9,1,4,1,40,0
49,1,9,10,4,1,50,1
52,1,9,1,4,1,40,0
41,1,6,12,4,1,60,0
19,1,9,3,4,1,40,0
33,1,9,1,4,0,42,0
25,1,13,8,4,0,32,0
44,1,7,10,4,0,44,0
20,1,10,8,4,1,40,0
46,1,6,6,1,1,37,0
39,1,9,10,4,1,50,0
34,1,9,4,4,1,40,0
19,1,9,4,4,1,35,0
27,1,9,1,4,1,40,1
53,1,5,12,4,1,40,0
46,1,11,5,4,1,40,0
39,1,10,5,1,1,40,0
30,1,9,4,4,1,40,0
53,1,14,2,4,1,45,1
33,1,5,4,4,1,40,0
22,1,10,2,4,0,40,0
44,1,10,6,2,0,35,0
30,1,10,10,0,0,40,0
66,1,10,0,4,0,20,0
39,1,13,1,4,1,40,0
37,1,9,8,4,1,50,1
34,1,9,4,4,0,40,0
17,1,7,1,4,1,20,0
43,1,13,10,4,1,60,1
46,1,13,8,4,1,50,1
17,1,7,6,4,1,20,0
60,1,4,5,4,1,40,0
63,1,14,11,4,1,40,0
42,1,12,10,4,1,40,0
30,1,5,1,3,1,40,0
33,1,9,12,4,1,40,0
43,1,10,10,0,1,40,0
20,1,5,2,4,0,40,0
30,1,10,3,2,1,72,0
37,1,9,12,4,1,45,0
49,2,13,8,4,1,40,1
65,1,9,6,4,0,17,0
35,1,15,8,4,1,55,1
27,1,13,1,4,1,40,0
33,1,9,10,4,1,45,1
18,1,8,10,4,0,20,0
41,0,14,8,4,1,50,0
38,1,13,2,4,1,40,0
45,1,9,5,4,1,40,0
33,1,10,6,4,0,38,0
28,1,9,4,4,1,40,0
47,1,9,8,0,0,40,0
30,1,12,0,2,0,20,0
36,1,12,8,4,1,40,0
21,1,9,10,4,1,30,0
44,1,13,8,4,1,40,0
33,1,9,10,4,1,20,0
29,1,10,1,4,1,40,0
45,1,10,1,4,1,40,1
29,0,11,9,4,1,56,1
27,1,13,8,4,0,40,0
21,1,10,5,4,1,20,0
49,2,10,1,4,1,45,1
35,1,10,2,4,1,50,0
47,1,9,1,4,1,40,1
37,0,10,12,4,1,40,0
37,1,11,8,4,1,48,1
26,1,9,1,4,1,40,0
55,0,10,1,4,1,45,0
47,1,12,10,4,1,50,1
59,1,9,1,0,0,40,0
70,1,9,0,4,0,5,0
53,0,9,11,4,1,40,1
39,1,9,8,4,0,40,0
38,1,5,4,4,1,40,0
33,1,10,11,4,0,50,0
28,1,9,0,4,1,40,0
74,1,6,6,4,0,1,0
40,1,13,0,4,1,40,1
35,1,11,10,4,1,40,0
35,2,9,1,4,1,50,0
41,1,10,10,4,1,40,1
38,1,10,10,4,1,50,0
29,2,6,1,4,1,35,1
46,2,9,2,4,1,50,0
46,1,9,1,4,0,40,0
40,1,13,8,4,1,60,1
29,0,13,2,4,1,40,1
39,1,12,9,2,1,60,0
31,1,9,2,4,1,60,0
50,0,14,2,4,0,70,0
31,0,13,8,4,0,40,0
27,1,10,1,4,1,45,0
27,1,10,4,2,1,25,0
28,1,13,8,4,0,20,0
21,1,9,6,2,0,30,0
57,0,13,2,4,1,40,0
56,0,14,8,4,0,40,0
48,1,1,6,4,0,40,0
36,2,10,10,1,1,55,0
51,1,8,12,4,1,40,0
39,0,12,12,4,1,48,0
43,1,9,12,4,1,70,1
38,1,14,8,1,1,40,0
51,0,9,5,4,1,40,0
43,0,9,8,4,1,40,0
44,1,14,8,4,1,40,1
35,1,9,2,4,0,50,0
40,1,9,8,4,1,40,1
39,1,6,6,2,0,12,0
47,2,4,1,4,1,40,0
23,1,1,6,4,0,15,0
26,1,7,5,4,1,40,0
25,0,9,8,2,0,40,0
29,1,10,4,2,1,42,0
30,1,9,5,4,1,45,0
57,0,13,0,1,1,40,0
37,2,11,10,4,1,40,1
39,1,13,10,4,1,48,1
37,1,14,2,4,0,40,1
21,1,10,10,4,0,16,0
25,0,10,0,2,0,40,0
61,0,9,0,0,0,40,0
59,1,9,0,4,1,15,0
28,1,9,4,4,1,40,0
24,1,10,0,4,0,40,0
47,1,9,5,4,1,40,1
29,1,9,12,4,1,80,0
49,2,5,6,4,0,20,0
41,0,13,8,4,0,35,0
33,1,10,2,2,0,40,0
40,1,16,8,4,0,20,1
32,1,10,4,4,1,16,0
48,1,13,10,2,1,40,1
24,1,10,10,4,0,40,0
50,1,11,11,4,1,38,1
31,0,9,9,1,1,40,0
23,1,11,1,4,1,55,1
35,1,9,6,4,1,40,0
50,0,9,9,4,1,40,0
39,1,5,4,4,1,50,0
52,1,4,6,4,1,48,0
44,1,9,3,4,1,80,0
43,1,13,8,4,1,50,1
39,1,9,8,4,1,40,0
33,1,4,3,4,1,40,1
31,1,14,2,4,1,40,1
40,2,10,8,4,0,40,1
28,0,15,8,4,1,40,0
19,1,8,8,1,0,25,0
35,1,11,1,4,1,50,0
44,1,13,8,4,1,60,0
40,2,13,0,4,1,40,0
20,1,10,0,4,0,35,0
55,1,9,1,2,1,48,1
30,1,4,12,4,1,35,0
38,1,9,10,4,1,55,1
75,1,9,10,4,1,20,0
17,1,7,6,4,1,15,0
20,1,10,10,4,1,30,0
25,1,12,11,4,1,30,0
27,1,13,10,4,1,45,0
19,1,10,10,4,0,20,0
21,1,10,10,0,0,40,0
19,1,10,6,4,1,20,0
42,1,10,6,4,1,40,0
28,1,6,1,4,1,36,0
47,2,10,1,4,1,40,1
59,1,10,6,4,0,32,0
50,1,9,1,4,1,40,1
48,2,9,2,4,1,80,0
33,0,9,9,4,1,40,0
27,1,12,10,4,0,40,0
45,1,16,8,4,1,30,1
24,1,4,10,4,1,40,0
31,1,9,0,4,0,40,1
24,1,3,3,2,1,40,0
29,1,9,2,4,1,40,0
24,1,9,5,4,1,30,0
24,1,13,0,4,0,30,0
28,1,10,2,2,0,45,0
36,0,10,4,4,1,50,0
58,0,4,12,4,1,40,0
51,1,10,2,4,0,36,0
42,1,10,1,4,1,50,1
39,1,10,5,4,1,40,0
26,1,13,8,1,0,40,0
39,1,10,1,4,1,40,0
28,1,13,8,4,1,45,0
51,1,13,8,0,1,40,1
45,1,13,2,4,1,40,0
45,1,11,1,4,1,40,0
23,0,13,8,4,0,40,0
38,1,10,6,4,1,40,0
38,1,7,12,4,1,36,0
39,1,10,5,4,1,40,0
52,1,11,3,4,1,50,0
17,1,8,10,4,0,6,0
31,1,13,2,4,1,50,0
22,1,9,12,2,1,24,0
47,0,9,0,4,0,38,0
28,1,10,0,4,0,40,0
41,1,9,12,4,1,50,1
29,1,14,8,2,1,42,0
42,2,15,8,4,1,60,1
52,0,10,0,4,1,40,0
35,1,13,8,4,0,40,0
28,1,12,0,4,0,40,0
46,1,14,8,4,1,46,1
45,0,9,0,2,0,40,0
21,1,9,12,4,1,40,0
74,1,6,0,4,1,20,0
29,1,9,12,4,1,40,0
39,0,9,0,4,0,40,0
44,1,10,1,4,1,45,1
23,2,13,3,4,1,40,0
32,0,12,2,2,0,40,0
43,1,9,2,4,0,30,1
23,1,1,6,1,0,40,0
18,1,10,0,4,0,38,0
38,1,9,4,4,1,40,0
33,1,13,8,4,1,35,0
19,2,10,6,1,0,35,0
23,1,10,12,4,1,40,0
37,1,9,11,4,1,45,0
25,1,9,3,4,1,40,0
36,1,9,12,4,1,43,0
45,1,8,0,2,0,40,1
32,1,13,0,4,0,48,0
18,2,7,1,4,1,40,0
25,1,9,12,4,1,40,0
29,1,14,10,4,1,65,0
53,1,10,1,4,1,40,0
33,1,16,8,4,1,60,1
27,1,13,1,4,1,45,0
24,0,9,9,4,1,40,0
54,2,4,5,4,1,50,0
23,1,10,10,4,0,30,0
45,1,11,0,1,0,40,0
36,1,10,2,4,0,35,1
36,1,7,1,4,1,40,1
44,0,14,8,4,0,40,0
24,1,9,12,2,1,40,0
39,1,10,10,4,1,70,0
50,1,9,4,4,0,40,0
38,1,9,2,4,0,40,1
58,1,13,2,4,0,40,0
44,2,9,6,2,1,48,0
24,1,13,10,1,1,55,0
52,2,9,2,4,1,40,1
46,1,13,10,4,1,40,1
50,2,16,8,4,1,60,1
34,1,12,1,4,1,44,0
40,1,12,11,2,1,40,0
53,1,13,0,4,0,40,0
24,1,9,0,4,0,40,0
26,1,10,1,4,1,45,0
22,1,12,4,4,1,40,0
36,1,9,1,4,1,40,0
36,1,13,8,4,1,45,1
43,0,13,8,4,0,28,0
60,1,4,4,4,1,40,0
49,0,14,8,4,1,40,1
50,2,4,1,4,1,63,1
34,2,4,4,2,1,10,0
46,1,10,0,4,1,40,0
46,0,13,12,2,1,40,0
69,1,9,6,4,1,20,0
32,1,6,1,4,1,40,1
40,0,13,8,4,1,50,1
61,1,3,4,4,1,45,0
56,1,10,2,4,1,40,1
47,1,9,11,4,1,40,0
29,1,9,5,2,1,40,0
37,1,9,5,4,1,46,0
51,1,15,8,4,0,50,1
44,0,14,2,4,1,40,1
33,1,9,6,4,0,40,0
51,2,15,8,4,1,80,1
24,1,11,5,4,1,40,0
37,2,11,6,4,0,40,0
40,1,10,2,4,1,40,0
34,1,14,2,4,1,40,0
56,2,9,2,4,1,40,0
69,0,7,0,4,0,20,0
41,2,11,6,4,0,10,0
40,1,9,1,4,1,40,0
57,1,10,4,2,1,40,0
26,1,13,2,4,1,55,0
53,1,9,1,4,1,46,1
39,1,13,2,4,1,55,0
51,0,13,0,4,0,40,0
56,0,13,2,4,1,40,1
51,1,6,0,2,0,40,0
17,1,8,8,4,1,20,0
42,1,10,2,4,0,50,0
42,1,10,0,4,0,40,0
29,1,15,8,4,1,45,1
33,1,13,8,4,1,40,1
47,1,15,8,4,1,60,1
43,1,10,5,4,1,40,0
64,2,15,8,4,1,9,1
40,1,9,12,4,1,60,1
21,1,3,4,4,1,40,0
31,1,10,2,4,1,40,0
60,1,11,2,1,0,40,1
32,1,8,10,4,1,40,1
27,1,9,1,2,1,20,0
40,1,9,2,4,0,40,0
27,1,9,6,4,0,40,1
18,1,10,6,4,1,30,0
43,1,9,6,2,0,40,0
52,1,9,5,4,1,48,1
