,age,employment-type,education-num,occupation,race,sex,weekly-hours,compensation
20463,37,0,8,0,2,1,40,0
20464,26,1,8,0,4,1,40,0
20465,43,1,9,8,4,0,40,0
20466,47,1,8,0,4,0,40,0
20467,26,1,12,0,4,0,40,1
20468,24,1,9,0,4,0,40,0
20469,34,1,6,6,4,0,70,0
20470,33,2,8,12,4,1,45,0
20471,35,1,13,8,1,0,40,1
20472,57,1,8,1,4,1,50,1
20473,45,1,8,0,4,1,7,0
20474,42,1,9,5,2,0,40,0
20475,25,1,12,2,4,1,35,0
20476,56,1,8,2,4,1,40,1
20477,25,1,8,1,4,1,40,0
20478,23,1,12,5,4,1,50,0
20479,35,0,9,9,4,1,50,0
20480,28,1,4,6,4,1,52,0
20481,41,1,11,1,4,1,60,1
20482,26,1,8,1,4,1,40,0
20483,37,1,8,6,2,0,30,0
20484,22,1,8,6,3,1,20,0
20485,30,1,12,6,4,1,40,0
20486,42,1,12,11,4,1,40,0
20487,38,1,10,6,4,0,30,0
20488,49,1,0,6,4,1,40,0
20489,27,1,12,10,4,1,60,1
20490,43,0,8,0,4,0,40,1
20491,41,1,8,1,4,1,40,0
20492,25,1,8,0,4,1,40,0
20493,23,1,12,6,4,1,40,0
20494,68,1,12,8,4,1,40,1
20495,17,1,5,6,4,1,25,0
20496,45,2,12,2,4,0,40,0
20497,45,1,10,2,4,1,40,1
20498,30,1,9,10,4,1,40,1
20499,49,0,9,8,4,0,20,0
20500,42,1,9,1,4,1,45,1
20501,29,1,8,6,4,0,40,0
20502,21,0,9,6,4,0,40,0
20503,20,1,9,6,4,0,19,0
20504,59,1,6,6,2,0,35,0
20505,26,1,5,1,4,1,55,0
20506,25,1,13,6,4,0,37,0
20507,33,1,8,12,4,1,55,1
20508,35,1,8,6,4,0,40,0
20509,45,0,8,1,4,1,40,1
20510,66,1,9,10,4,1,28,0
20511,33,1,11,10,3,1,36,0
20512,38,1,8,12,3,1,40,0
20513,72,1,8,10,4,1,12,0
20514,21,1,9,0,4,0,12,0
20515,39,1,9,3,4,1,60,0
20516,41,1,8,1,4,1,40,1
20517,22,1,9,8,4,1,12,0
20518,49,2,9,2,4,1,50,1
20519,24,1,12,0,4,1,32,0
20520,25,1,6,5,4,1,40,0
20521,26,1,9,0,4,1,40,0
20522,50,1,8,1,4,1,40,0
20523,23,1,8,6,4,0,40,0
20524,41,1,5,10,4,1,48,0
20525,60,1,8,9,4,1,40,0
20526,77,0,12,0,4,1,14,0
20527,62,1,9,6,4,0,60,0
20528,22,1,9,1,4,1,35,0
20529,37,1,9,0,4,0,40,0
20530,17,1,6,4,4,1,10,0
20531,52,0,13,0,4,0,40,1
20532,31,1,8,1,4,1,35,0
20533,23,0,12,8,4,1,40,0
20534,27,2,8,1,4,1,50,0
20535,38,2,9,2,4,0,45,0
20536,23,1,5,6,4,0,40,0
20537,22,0,9,0,2,0,40,0
20538,61,2,8,3,4,1,40,0
20539,55,1,2,5,4,1,40,0
20540,23,1,9,6,4,0,40,0
20541,39,1,2,6,1,0,40,0
20542,38,0,15,2,4,1,50,1
20543,25,1,9,0,4,0,40,0
20544,25,1,12,10,1,1,44,0
20545,66,1,9,10,4,1,24,0
20546,30,1,9,0,4,0,40,0
20547,32,1,8,3,4,1,40,0
20548,43,1,9,10,4,1,40,1
20549,18,1,3,10,4,1,30,0
20550,20,1,6,1,4,1,60,0
20551,20,1,8,12,2,1,45,0
20552,34,1,13,2,2,0,40,0
20553,33,1,11,5,4,1,40,0
20554,40,1,8,10,4,1,60,0
20555,33,1,8,10,4,1,60,1
20556,30,1,8,5,4,1,42,0
20557,41,0,0,4,4,0,30,0
20558,20,1,9,0,4,0,12,0
20559,40,2,12,10,4,1,50,1
20560,44,2,12,2,4,1,40,0
20561,50,1,2,5,1,0,35,0
20562,30,0,8,4,4,1,25,0
20563,45,1,9,10,4,1,40,0
20564,25,1,12,8,4,0,40,0
20565,25,1,9,5,4,1,40,0
20566,55,0,8,3,4,1,40,1
20567,26,1,9,6,4,0,30,0
20568,22,1,9,5,4,1,40,0
20569,41,2,8,1,4,1,40,0
20570,21,1,10,9,4,1,40,0
20571,39,1,8,5,4,1,40,0
20572,18,1,6,10,4,1,15,0
20573,60,1,6,9,4,1,40,0
20574,22,1,9,4,4,1,20,0
20575,39,0,9,9,2,0,40,1
20576,34,1,8,0,4,1,40,0
20577,50,0,13,8,2,0,30,0
20578,53,1,9,0,4,0,40,0
20579,27,1,8,10,2,1,60,0
20580,37,1,9,4,2,1,50,0
20581,25,1,8,6,4,1,50,0
20582,33,1,9,12,4,1,60,0
20583,34,0,12,8,4,1,55,0
20584,35,1,10,6,4,0,65,0
20585,51,1,9,2,4,1,45,1
20586,33,1,5,3,4,1,40,0
20587,57,2,8,3,4,1,60,1
20588,56,1,3,4,4,1,40,0
20589,34,1,12,2,4,1,85,1
20590,36,1,12,8,4,1,40,0
20591,46,1,8,1,4,1,40,1
20592,55,1,8,3,4,1,45,1
20593,88,2,14,2,4,1,40,0
20594,60,2,9,2,4,1,35,0
20595,40,2,13,2,4,0,20,0
20596,21,1,9,10,4,0,55,0
20597,46,1,8,5,2,0,36,0
20598,56,1,15,8,4,1,50,0
20599,36,2,8,12,4,1,60,0
20600,67,2,9,10,4,1,40,0
20601,35,1,9,1,4,1,60,0
20602,20,1,9,3,4,0,40,0
20603,34,1,8,1,4,1,40,0
20604,23,1,8,1,1,1,40,0
20605,19,1,9,3,4,0,15,0
20606,25,1,9,4,4,1,40,0
20607,53,1,8,1,4,1,40,0
20608,31,2,8,3,4,1,91,0
20609,33,1,3,4,4,1,40,0
20610,33,0,9,6,2,1,40,0
20611,45,2,14,8,4,1,36,1
20612,35,1,9,6,2,0,40,0
20613,36,1,6,12,4,1,40,0
20614,36,1,8,5,4,1,85,0
20615,51,2,8,2,4,1,30,0
20616,45,0,14,8,2,1,36,1
20617,24,1,2,5,4,1,40,0
20618,28,1,10,11,4,0,36,0
20619,63,1,6,10,4,1,22,0
20620,35,1,8,1,2,1,60,1
20621,25,2,12,2,4,0,40,0
20622,36,1,10,2,4,0,55,1
20623,44,1,8,6,4,1,30,0
20624,49,2,8,3,4,0,28,0
20625,52,1,1,3,4,1,40,0
20626,27,1,12,4,2,1,40,0
20627,35,1,9,0,2,1,40,0
20628,51,1,12,8,4,1,50,1
20629,49,1,3,1,4,1,40,0
20630,35,0,12,10,1,1,40,1
20631,28,1,9,2,4,0,40,0
20632,37,1,9,1,4,1,50,0
20633,65,1,12,0,4,0,40,0
20634,24,1,12,6,4,0,40,0
20635,30,0,11,8,4,0,40,0
20636,38,1,8,1,4,1,65,0
20637,58,2,8,10,4,1,55,1
20638,57,1,13,2,2,1,40,1
20639,40,1,12,2,4,0,45,1
20640,42,1,9,0,2,0,40,0
20641,31,2,8,2,4,1,40,1
20642,17,1,7,4,4,1,20,0
20643,42,1,9,5,4,0,40,0
20644,25,1,13,8,4,0,40,0
20645,40,1,9,8,4,1,40,1
20646,29,1,13,2,4,0,45,0
20647,31,1,12,8,4,1,40,1
20648,71,0,13,2,4,1,20,0
20649,34,1,12,0,4,0,40,0
20650,25,1,8,0,4,1,40,0
20651,40,1,8,6,4,1,30,0
20652,67,1,9,0,4,0,25,0
20653,40,1,8,1,4,1,40,1
20654,18,1,8,10,2,0,18,0
20655,38,1,12,8,4,1,50,1
20656,38,1,6,1,4,1,40,0
20657,42,1,8,6,2,1,40,0
20658,36,0,8,6,4,0,32,0
20659,23,2,1,10,4,1,40,0
20660,56,1,8,12,2,1,40,0
20661,36,1,9,2,4,1,52,1
20662,22,1,9,1,4,1,40,0
20663,39,1,7,0,4,0,40,0
20664,36,0,14,8,1,0,40,0
20665,44,1,9,1,4,1,56,1
20666,38,1,6,5,2,0,52,0
20667,37,1,5,12,4,1,55,0
20668,57,0,8,0,4,0,16,0
20669,54,1,7,1,4,1,40,0
20670,18,2,9,3,4,1,30,0
20671,63,2,3,1,4,1,40,0
20672,38,2,8,6,4,0,20,0
20673,26,1,6,6,4,1,25,0
20674,40,1,6,6,4,0,20,0
20675,20,1,8,5,4,1,40,0
20676,39,1,5,5,4,1,40,0
20677,28,1,8,4,4,1,42,0
20678,30,1,9,8,1,0,5,1
20679,42,1,8,5,4,0,40,0
20680,42,1,8,12,4,1,50,0
20681,21,1,8,5,4,0,40,0
20682,40,1,9,1,4,1,40,0
20683,36,1,6,5,4,0,40,0
20684,67,1,9,0,4,1,35,0
20685,65,1,9,0,4,0,40,0
20686,50,0,12,8,4,0,50,0
20687,18,1,5,3,4,1,27,0
20688,31,1,8,6,2,0,38,0
20689,36,2,9,2,4,1,50,1
20690,20,1,8,0,4,0,40,0
20691,34,1,8,12,4,1,40,0
20692,24,1,8,6,4,1,39,0
20693,38,0,8,8,4,0,40,0
20694,17,1,5,0,4,0,20,0
20695,34,1,13,8,4,0,40,1
20696,49,1,14,8,4,1,48,0
20697,45,1,4,6,4,0,15,0
20698,46,1,12,0,1,1,35,1
20699,34,2,12,10,4,1,50,1
20700,21,2,7,0,4,0,30,0
20701,17,1,6,6,4,0,30,0
20702,23,1,9,6,2,1,40,0
20703,32,1,9,4,4,1,40,0
20704,22,1,9,1,4,1,40,0
20705,48,0,8,0,4,1,35,1
20706,27,0,12,8,4,1,50,0
20707,43,1,13,0,4,1,40,0
20708,44,1,8,6,1,0,50,0
20709,55,1,9,2,4,1,60,1
20710,31,1,8,5,2,1,40,0
20711,34,1,8,1,4,1,48,0
20712,34,1,8,3,4,1,40,0
20713,37,1,12,6,4,1,40,0
20714,21,1,9,8,4,1,10,0
20715,35,1,10,0,2,1,40,0
20716,28,1,9,6,4,0,30,0
20717,62,1,8,5,4,0,40,0
20718,40,0,9,3,4,1,40,0
20719,34,1,12,5,4,0,39,0
20720,32,1,13,8,4,0,40,0
20721,70,1,9,10,4,0,34,0
20722,23,1,8,6,4,1,50,0
20723,30,1,8,1,4,1,48,0
20724,57,1,8,1,1,1,40,0
20725,34,2,14,8,4,1,35,1
20726,24,1,5,6,4,1,40,0
20727,41,0,12,8,4,1,35,1
20728,38,2,3,10,4,1,40,0
20729,48,1,11,0,4,0,40,0
20730,43,1,12,5,2,1,40,0
20731,18,1,9,6,4,0,40,0
20732,35,1,12,2,4,1,40,1
20733,42,1,8,5,4,1,48,0
20734,30,1,9,6,4,0,35,0
20735,42,1,12,11,4,1,45,1
20736,48,1,9,4,2,1,40,0
20737,70,1,8,6,4,0,28,0
20738,37,1,4,1,4,1,35,0
20739,51,1,10,8,4,0,40,0
20740,35,1,8,4,4,1,40,0
20741,59,2,12,8,4,1,43,1
20742,57,1,12,2,4,1,50,1
20743,26,1,8,1,4,1,20,0
20744,26,1,2,1,3,1,35,0
20745,19,1,8,4,4,1,35,0
20746,34,1,8,5,4,0,40,0
20747,56,1,12,2,4,0,55,1
20748,25,1,12,0,1,0,40,0
20749,46,2,14,8,4,1,80,1
20750,22,1,8,6,4,1,20,0
20751,32,1,10,6,4,0,40,0
20752,72,2,9,10,4,1,40,0
20753,36,1,8,1,4,1,40,0
20754,28,1,8,2,4,0,45,1
20755,37,1,8,8,4,1,40,0
20756,42,1,12,2,4,1,50,1
20757,44,1,9,5,4,1,44,0
20758,33,1,9,8,4,0,21,1
20759,53,0,15,8,4,1,40,0
20760,28,1,9,2,4,1,50,0
20761,69,1,12,4,4,1,20,0
20762,20,1,9,6,4,1,27,0
20763,33,1,9,10,4,1,50,0
20764,47,1,8,6,2,1,60,1
20765,50,0,8,1,4,1,35,1
20766,22,1,9,8,4,1,45,0
20767,20,1,8,1,4,1,40,0
20768,42,0,12,8,4,1,50,0
20769,23,1,8,11,1,1,40,0
20770,32,1,9,2,4,0,45,0
20771,41,1,12,10,2,1,50,0
20772,35,1,8,1,4,1,40,0
20773,40,1,13,2,4,1,50,1
20774,25,1,9,5,2,1,40,0
20775,34,0,15,11,1,1,20,0
20776,23,1,10,12,1,1,40,0
20777,30,0,13,8,4,1,40,1
20778,55,0,13,8,4,0,45,0
20779,26,1,13,8,4,0,40,0
20780,39,1,13,8,4,1,60,0
20781,52,1,8,12,0,1,40,1
20782,42,1,9,2,4,1,60,0
20783,25,1,12,10,4,1,48,0
20784,27,1,12,10,4,1,35,0
20785,30,2,3,1,4,1,40,0
20786,23,0,12,8,4,1,40,1
20787,47,2,12,10,4,1,40,1
20788,18,1,8,6,4,0,20,0
20789,52,1,9,0,4,0,35,0
20790,24,1,8,10,4,0,48,0
20791,58,2,8,10,4,1,55,1
20792,35,1,8,0,4,1,40,0
20793,31,1,10,3,4,1,40,0
20794,46,1,9,1,4,1,60,1
20795,43,1,13,8,4,1,40,1
20796,21,1,8,6,4,0,35,0
20797,52,1,9,2,4,1,60,0
20798,24,1,12,10,4,0,35,0
20799,22,1,8,5,4,0,48,0
20800,39,1,9,0,1,1,25,0
20801,34,0,8,12,2,1,40,0
20802,58,1,12,8,4,1,40,1
20803,26,1,12,0,4,1,25,0
20804,29,1,8,4,0,1,40,0
20805,28,1,11,0,2,0,35,0
20806,62,0,9,5,4,1,40,0
20807,54,1,2,12,4,1,40,1
20808,36,1,9,2,4,1,65,0
20809,18,1,7,4,4,1,18,0
20810,25,1,10,1,4,1,40,0
20811,48,1,9,1,2,0,40,0
20812,56,1,5,1,4,1,70,0
20813,30,1,14,11,4,0,24,0
20814,41,0,8,2,4,0,40,0
20815,59,1,8,11,4,1,60,1
20816,36,1,6,1,4,1,40,0
20817,30,1,8,10,4,0,54,0
20818,27,1,8,4,4,1,40,0
20819,30,1,12,6,1,1,15,0
20820,47,1,10,10,2,0,25,0
20821,39,1,8,10,4,1,40,1
20822,31,1,8,0,1,1,40,0
20823,44,1,11,0,4,0,40,0
20824,37,1,8,6,4,0,40,0
20825,28,1,9,1,4,1,63,0
20826,38,1,8,1,4,1,40,0
20827,26,1,8,5,4,0,40,0
20828,44,1,9,2,4,1,40,1
20829,40,1,9,10,4,1,50,0
20830,53,0,8,6,0,0,28,1
20831,31,1,9,2,4,1,50,0
20832,18,1,8,0,4,0,40,0
20833,43,2,8,3,4,1,45,0
20834,30,1,8,1,4,1,35,0
20835,19,0,8,0,4,0,40,0
20836,36,1,8,1,4,1,40,0
20837,25,1,13,8,4,0,60,0
20838,36,1,6,1,4,1,60,0
20839,22,1,9,6,4,0,50,0
20840,42,0,12,8,4,1,40,0
20841,33,0,9,11,4,0,40,0
20842,38,1,8,1,4,1,40,0
20843,33,0,8,6,4,1,40,0
20844,52,2,8,1,2,1,40,0
20845,30,1,9,10,4,1,30,0
20846,18,0,9,0,4,1,10,0
20847,24,0,9,6,1,1,24,0
20848,17,1,5,6,4,1,40,0
20849,48,1,9,0,4,0,40,0
20850,46,0,9,11,4,0,40,0
20851,55,1,8,2,4,1,60,1
20852,28,1,12,10,4,0,40,0
20853,33,1,8,6,4,0,40,0
20854,44,1,8,10,4,1,24,0
20855,43,1,8,2,4,0,40,0
20856,42,1,9,2,4,0,40,0
20857,39,1,10,2,2,0,40,0
20858,23,1,5,4,4,1,50,0
20859,20,0,9,6,4,0,20,0
20860,29,1,9,1,4,1,35,1
20861,54,2,9,10,4,1,65,0
20862,34,1,10,0,4,0,40,0
20863,30,1,12,10,4,1,40,1
20864,59,1,6,10,4,1,60,0
20865,40,1,3,3,4,0,40,0
20866,37,1,8,1,4,1,40,0
20867,45,1,8,1,4,1,40,0
20868,55,2,13,8,4,1,40,1
20869,49,0,9,9,4,1,44,1
20870,49,2,11,2,4,1,25,0
20871,30,0,8,0,4,1,40,1
20872,56,0,9,0,2,0,40,0
20873,29,1,9,8,4,0,40,0
20874,33,1,8,1,4,1,40,0
20875,25,1,9,10,4,1,42,0
20876,28,1,10,11,4,1,70,1
20877,23,1,8,5,4,1,40,0
20878,39,2,8,3,4,0,50,0
20879,37,2,12,11,4,1,40,1
20880,39,1,13,8,4,0,40,1
20881,32,0,12,0,4,1,35,1
20882,26,1,12,2,4,0,45,0
20883,57,0,9,0,4,1,40,0
20884,36,1,4,10,4,1,50,1
20885,30,1,12,10,4,1,50,1
20886,27,1,8,1,4,1,50,0
20887,21,1,9,1,4,1,55,0
20888,22,1,8,5,4,1,40,0
20889,43,0,8,1,4,1,40,0
20890,20,1,9,0,4,1,40,0
20891,30,1,8,2,4,1,65,1
20892,57,1,13,11,4,1,40,1
20893,42,1,10,8,4,0,40,0
20894,29,1,10,6,4,0,45,0
20895,44,0,8,9,4,1,52,1
20896,28,1,11,2,4,0,43,0
20897,42,1,8,4,4,1,40,1
20898,26,1,12,6,4,1,40,0
20899,29,1,9,8,4,0,36,0
20900,42,1,12,0,4,1,30,0
20901,30,1,8,12,4,1,50,0
20902,21,0,9,6,4,0,10,0
20903,59,1,8,2,4,1,30,1
20904,56,1,8,12,4,1,40,0
20905,39,1,0,6,4,0,12,0
20906,21,1,9,0,2,1,50,0
20907,48,1,12,8,4,1,37,1
20908,35,0,8,9,2,1,40,0
20909,43,1,12,2,4,1,60,1
20910,23,1,10,6,4,0,15,0
20911,41,1,12,2,1,1,40,1
20912,35,2,13,0,4,1,50,0
20913,22,1,9,10,4,1,35,0
20914,53,1,8,0,4,0,40,0
20915,42,1,9,5,4,0,40,0
20916,36,1,8,0,2,0,40,0
20917,44,0,12,8,4,1,50,0
20918,27,1,12,0,4,0,40,1
20919,39,2,8,2,4,1,40,0
20920,59,1,4,5,4,1,40,0
20921,34,0,9,6,4,1,48,0
20922,17,1,7,10,4,0,23,0
20923,31,1,8,1,4,1,40,0
20924,59,1,9,2,4,1,12,0
20925,39,1,9,0,0,0,40,0
20926,46,0,12,8,2,1,40,1
20927,31,1,8,6,4,0,80,0
20928,27,1,12,10,4,1,45,0
20929,18,1,6,4,4,1,12,0
20930,46,1,9,2,4,1,60,1
20931,55,1,12,0,4,1,40,1
20932,48,1,12,4,4,1,43,0
20933,53,1,8,10,4,0,26,0
20934,44,2,12,2,1,1,48,1
20935,43,1,9,12,4,1,50,0
20936,50,1,8,0,4,0,40,0
20937,56,1,3,5,4,0,20,0
20938,27,1,8,5,4,1,40,0
20939,20,1,8,0,2,0,40,0
20940,18,0,5,9,4,0,6,0
20941,34,1,8,1,4,1,50,1
20942,38,1,9,0,4,0,40,0
20943,40,2,12,1,4,1,15,0
20944,55,1,9,9,4,1,40,0
20945,35,2,8,1,2,0,40,1
20946,26,1,8,5,4,1,40,0
20947,54,0,12,2,4,1,40,1
20948,22,1,8,0,4,1,40,0
20949,52,0,8,0,2,0,40,0
20950,33,1,5,4,4,1,40,0
20951,42,1,13,8,4,1,40,1
20952,45,1,9,1,4,1,99,0
20953,53,2,8,1,2,1,72,0
20954,46,1,8,0,4,0,43,0
20955,25,1,9,1,4,1,40,0
20956,90,1,12,8,1,1,40,0
20957,33,1,8,10,2,0,40,0
20958,45,1,9,9,4,1,70,0
20959,47,1,8,10,2,1,40,1
20960,38,0,13,8,4,1,43,0
20961,37,1,8,3,4,1,30,0
20962,53,0,13,2,4,1,70,1
20963,56,1,12,8,4,1,40,1
20964,18,1,6,4,4,1,15,0
20965,44,1,8,1,2,1,40,0
20966,50,1,9,11,4,0,36,0
20967,26,1,12,0,2,1,20,0
20968,36,1,9,11,4,0,40,0
20969,37,1,6,4,4,0,40,0
20970,32,1,12,2,4,0,40,0
20971,38,2,11,10,4,1,60,0
20972,62,1,8,6,4,0,84,0
20973,46,1,8,1,4,1,40,0
20974,41,1,8,5,4,1,41,0
20975,37,1,8,3,4,1,15,0
20976,27,1,9,0,4,0,45,0
20977,38,1,11,0,4,1,40,0
20978,35,1,7,10,2,0,40,0
20979,34,1,12,2,0,0,40,0
20980,50,1,8,4,2,1,40,0
20981,28,1,9,0,4,0,32,1
20982,67,0,12,0,2,0,35,0
20983,34,2,9,2,4,1,30,0
20984,19,1,9,10,4,0,25,0
20985,23,1,8,0,4,1,30,0
20986,50,1,8,5,4,1,45,1
20987,45,0,13,2,4,1,50,1
20988,17,1,7,6,4,1,16,0
20989,25,1,8,0,4,0,48,0
20990,21,1,9,8,4,0,40,0
20991,50,1,14,8,4,1,50,1
20992,17,1,5,10,4,0,20,0
20993,63,1,8,0,4,0,40,0
20994,31,0,13,8,4,1,43,0
20995,45,1,8,12,4,1,40,0
20996,25,1,8,5,4,1,40,0
20997,20,1,7,3,4,1,40,0
20998,31,1,9,10,4,0,40,0
20999,42,1,15,8,4,1,40,0
21000,56,1,9,1,4,1,40,1
21001,47,1,8,3,4,0,46,0
21002,69,1,8,6,4,0,32,0
21003,42,1,12,8,4,0,55,0
21004,19,1,8,4,3,0,60,0
21005,56,2,9,3,4,1,50,0
21006,33,1,12,0,4,1,50,1
21007,61,0,13,8,4,0,40,0
21008,38,1,8,6,4,0,35,0
21009,50,2,8,1,4,1,50,1
21010,39,1,9,2,4,1,50,1
21011,35,2,8,12,4,1,50,0
21012,27,1,9,0,4,0,44,0
21013,40,2,9,3,4,1,40,1
21014,59,0,15,8,4,1,40,1
21015,42,0,8,11,4,1,30,1
21016,59,1,9,0,4,1,40,0
21017,54,2,15,8,4,1,60,1
21018,38,1,9,2,4,1,50,1
21019,53,1,12,10,4,1,30,0
21020,20,1,9,2,4,0,30,0
21021,54,0,9,2,4,1,40,1
21022,41,2,13,2,1,1,45,1
21023,33,0,8,11,4,0,55,0
21024,35,1,8,2,4,0,30,0
21025,22,1,8,4,4,1,50,0
21026,45,2,12,3,4,1,70,1
21027,29,1,13,8,4,1,40,0
21028,56,2,13,10,4,0,60,0
21029,23,1,12,8,4,0,25,0
21030,30,1,8,6,4,0,35,0
21031,17,1,6,7,4,0,25,0
21032,35,0,9,0,0,0,40,0
21033,25,1,1,7,4,0,40,0
21034,42,0,10,9,4,1,40,1
21035,42,1,8,6,2,1,40,0
21036,19,1,8,4,4,1,30,0
21037,32,1,11,0,4,0,45,0
21038,44,1,9,0,4,0,40,0
21039,53,1,9,1,4,1,36,1
21040,47,2,12,2,1,0,60,0
21041,24,1,9,4,4,1,40,0
21042,30,0,9,8,2,0,40,1
21043,42,1,8,10,4,0,45,0
21044,19,1,8,6,2,0,40,0
21045,37,2,6,3,4,1,37,0
21046,26,2,5,3,4,1,99,0
21047,25,0,8,3,4,1,16,0
21048,52,1,9,10,4,1,40,0
21049,50,0,8,12,4,1,40,0
21050,40,1,14,8,1,1,40,1
21051,32,1,8,4,4,1,40,0
21052,37,1,8,12,4,1,40,0
21053,42,0,13,8,4,0,35,0
21054,47,1,8,1,4,1,40,0
21055,47,1,9,4,4,1,40,0
21056,28,1,12,2,4,0,40,1
21057,27,1,12,2,1,0,40,0
21058,61,2,8,12,2,1,40,0
21059,47,1,2,4,4,1,40,0
21060,30,1,11,5,2,0,40,0
21061,54,1,8,5,4,0,40,1
21062,56,0,14,0,1,1,40,1
21063,69,1,9,0,4,0,24,0
21064,30,1,8,12,4,1,40,1
21065,36,1,9,1,4,1,40,1
21066,42,2,6,3,4,1,60,0
21067,45,0,12,8,4,1,45,1
21068,39,1,12,8,4,0,20,1
21069,26,1,6,0,4,0,40,0
21070,28,0,12,9,2,1,42,1
21071,31,1,13,10,4,1,40,1
21072,32,1,2,3,4,1,60,0
21073,51,1,8,2,4,0,40,0
21074,29,1,8,10,4,1,60,0
21075,38,0,13,8,4,0,60,0
21076,64,1,9,2,4,0,10,0
21077,26,0,9,9,4,1,40,0
21078,68,1,2,10,4,1,22,0
21079,32,1,8,1,4,1,48,0
21080,29,1,9,10,4,0,40,0
21081,21,1,8,5,4,1,40,0
21082,33,0,12,8,2,1,40,0
21083,26,1,8,5,4,1,40,0
21084,52,1,8,5,4,1,40,0
21085,31,1,8,1,4,1,55,0
21086,29,0,8,9,4,1,45,0
21087,19,1,9,6,4,0,27,0
21088,51,1,8,5,4,0,40,0
21089,45,1,4,6,3,0,40,0
21090,20,1,8,10,2,1,32,0
21091,40,1,9,4,4,1,48,0
21092,43,1,15,8,4,1,55,1
21093,52,0,9,12,4,1,40,0
21094,46,1,9,0,4,0,24,0
21095,24,1,8,5,4,1,40,0
21096,20,1,4,12,4,1,50,0
21097,38,2,12,2,4,1,60,0
21098,44,1,12,8,4,0,45,0
21099,24,1,12,0,4,0,40,0
21100,32,0,14,8,4,1,75,1
21101,49,1,3,6,4,1,35,0
21102,36,1,13,8,4,0,40,0
21103,31,1,8,0,4,1,45,0
21104,46,1,9,2,4,0,40,0
21105,46,0,9,9,4,1,70,1
21106,29,1,8,6,3,0,40,0
21107,37,1,8,1,4,1,40,0
21108,28,2,12,9,4,1,40,0
21109,48,1,8,0,4,0,40,0
21110,52,1,6,5,2,0,20,0
21111,19,1,8,3,4,1,35,0
21112,31,2,12,8,4,1,40,1
21113,47,1,12,2,4,1,55,1
21114,37,1,8,1,4,1,40,0
21115,46,1,11,1,4,1,44,1
21116,51,2,8,3,4,1,60,1
21117,50,1,13,1,4,1,45,1
21118,38,1,3,3,4,1,84,0
21119,40,0,8,1,2,1,35,0
21120,58,1,9,5,3,1,40,0
21121,36,1,8,1,4,1,40,1
21122,26,0,12,8,2,0,35,0
21123,49,1,5,6,4,1,48,0
21124,39,0,13,8,4,0,38,1
21125,46,1,12,0,4,1,45,1
21126,26,1,8,10,2,0,37,0
21127,40,0,13,11,4,0,40,0
21128,53,0,15,8,4,1,40,1
21129,60,2,9,2,4,1,50,0
21130,28,1,8,4,2,1,40,0
21131,31,1,8,4,4,1,55,0
21132,45,1,8,2,4,1,50,1
21133,34,1,8,8,4,1,40,0
21134,27,0,13,2,4,1,40,0
21135,40,1,9,12,2,0,40,0
21136,68,1,8,5,4,0,32,0
21137,51,1,8,1,4,1,50,0
21138,55,1,8,11,4,1,20,0
21139,43,1,11,2,4,1,45,1
21140,23,0,12,8,4,0,27,0
21141,48,1,8,6,4,1,40,0
21142,42,2,9,8,0,1,30,0
21143,51,2,8,2,4,1,40,1
21144,32,1,8,5,4,1,55,0
21145,34,1,9,10,4,1,45,1
21146,31,0,8,1,4,1,70,1
21147,17,1,5,6,4,1,8,0
21148,37,1,8,0,4,0,40,1
21149,26,1,7,7,3,0,40,0
21150,17,1,6,10,4,0,15,0
21151,34,1,12,12,1,1,40,1
21152,46,1,6,1,4,1,40,1
21153,33,1,8,12,1,1,40,0
21154,41,0,13,2,4,1,40,1
21155,59,1,5,9,1,1,40,0
21156,50,2,8,2,4,1,50,1
21157,46,1,8,5,2,1,40,0
21158,45,1,13,8,4,1,40,0
21159,27,1,8,5,4,0,40,0
21160,31,1,12,8,4,1,50,0
21161,32,1,8,11,4,0,38,0
21162,28,1,8,1,4,1,50,0
21163,32,1,12,2,4,1,40,1
21164,36,1,11,2,4,1,50,0
21165,39,2,10,1,4,1,40,1
21166,23,1,8,1,4,1,40,0
21167,44,1,8,12,4,1,40,1
21168,37,1,9,12,4,1,40,0
21169,36,1,3,5,4,0,40,0
21170,45,1,6,5,1,0,40,0
21171,43,0,8,3,4,1,40,1
21172,49,1,14,8,4,0,55,1
21173,37,1,8,12,4,1,40,1
21174,26,1,8,12,2,1,40,0
21175,34,1,14,8,4,1,55,1
21176,51,1,9,1,4,1,60,1
21177,24,1,9,0,4,0,40,0
21178,67,2,12,12,4,1,40,0
21179,40,1,8,10,4,1,45,1
21180,32,1,8,10,4,0,40,1
21181,21,1,9,6,4,0,16,0
21182,39,2,9,6,4,0,15,1
21183,33,1,6,1,4,1,40,0
21184,48,1,8,10,4,1,60,0
21185,21,1,9,8,4,0,30,0
21186,68,2,10,10,4,0,50,1
21187,24,1,8,1,2,1,40,0
21188,24,1,6,3,4,1,40,0
21189,23,1,12,2,4,0,45,0
21190,40,1,8,4,4,1,63,0
21191,48,1,12,2,4,0,50,1
21192,42,2,8,10,4,1,60,0
21193,45,0,12,9,2,0,40,0
21194,31,1,8,10,4,1,50,1
21195,53,1,10,2,4,1,45,0
21196,25,1,12,8,2,0,55,0
21197,32,1,9,6,2,1,50,0
